english_name,chinese_name,address
english_name,chinese_name,address
TAK MING INVESTMENT INDUSTRY CO., LIMITED|德明投資實業有限公司|PORTION OF GROUND FLOOR, MAN FOONG INDUSTRIAL BUILDING, 7 CHEUNG LEE STREET, CHAI WAN, HONG KONG
TAK MING INVESTMENT INDUSTRY CO., LIMITED|德明投資實業有限公司|SHOP A4 WITH COCKLOFT, G/F, 285 DES VOEUX ROAD CENTRAL, SHEUNG WAN, HONG KONG
TAK MING INVESTMENT INDUSTRY CO., LIMITED|德明投資實業有限公司|PORTION G01A OF UNIT G01, G/F, PENINSULA CENTRE, 67 MODY ROAD, TSIM SHA TSUI, KOWLOON
TAK MING INVESTMENT INDUSTRY CO., LIMITED|德明投資實業有限公司|SHOP A, G/F, CHEERFUL COMMERCIAL BUILDING, 116-118 MA TAU WAI ROAD, HUNG HOM, KOWLOON
TALBOT CAPITAL LIMITED|None|UNIT 28, 15/F, ETON TOWER, 8 HYSAN AVENUE, CAUSEWAY BAY, HONG KONG
TALENT CHANCE DEVELOPMENT LIMITED|俊運發展有限公司|SHOP 28-85, 2/F, JADE PLAZA, 3 ON CHEE ROAD, TAI PO, NEW TERRITORIES
TAM KWOK FUNG TAMMY TRADING AS FRIENDSHIP REMINBI EXCHANGE CO.|譚国鳳 營業名稱 友誼人民幣找換店|SHOP A, NO.109 SHANGHAI STREET, JORDAN, KOWLOON
TAM, FUNG YEE TRADING AS SHUN FAT EXCHANGE COMPANY|譚鳯儀 營業名稱 順發找換公司|STAIRCASE SHOP 13-15 SAN TSOI STREET, SHEUNG SHUI, NEW TERRITORIES
TAN CHEUNG CHING YOUNG TRADING AS FILMART JJ|陳長青|ROOM 39, G/F, MARINA SQUARE EAST WING, SOUTH HORIZON, AP LEI CHAU, HONG KONG
TAN ELAINE F. TRADING AS FILMART TAI PO|None|SHOP 74B LANE 28, L2/F, JADE PLAZA, 3 ON CHEE ROAD, TAI PO, NEW TERRITORIES
TAN SIU KUM YEUNG TRADING AS DANTE&#39;S STORE|陳小琴|SHOP 1, G/F, GOODWILL GARDEN, 83 THIRD STREET, SAI YING PUN, HONG KONG
TANG CHING FAT ALFRED TRADING AS CHINA MAX ASIA PACIFIC CO.|鄧正發 營業名稱 中沛亞太公司|SHOP 82, 2/F, THE PODIUM ADMIRALTY CENTRE, 18 HARCOURT ROAD, ADMIRALTY, HONG KONG
TANG CHUN PANG TRADING AS TAI PO PHIL-INDO MARKET|鄧振鵬 營業名稱 大埔菲印雜貨|SHOP MN37, 1/F, TAI KOK TSUI MARKET, 63 FUK TSUN STREET, MONG KOK, KOWLOON
TANG HOI WING TRADING AS TAOREFILL SERVICES COMPANY|鄧凱永 營業名稱 新世代充運站|FLAT 505, 5/F, TIP YING HOUSE, BUTTERFLY ESTATE, TUEN MUN, NEW TERRITORIES
TANG LAI PING TRADING AS LUEN FUNG CURRENCY EXCHANGE CO|鄧麗萍 營業名稱 聯豐人民幣找換行|SHOP 10, G/F, WING CHEONG BLDG, 27H&#38;J SHANTUNG ST &#38; 404 406 408 410A &#38; 412 RECLAMATION ST, MONG KOK, KOWLOON
TANG WAI FUN TRADING AS BIG WORLD EXCHANGE CO|鄧偉芬 營業名稱 世界零距離找換店|ROOM D, 3/F, ALPHA HOUSE, 27-33 NATHAN ROAD, TSIM SHA TSUI, KOWLOON
TANG YEUNG KWONG TRADING AS MURAH MESEM SHOP|鄧洋光 營業名稱 開心笑|SHOP SS19, CHEUNG WAH ESTATE MARKET, FANLING, NEW TERRITORIES
TANG YEUNG KWONG TRADING AS MURAH MESEM SHOP|鄧洋光 營業名稱 開心笑|SHOP 22, G/F, WAH MING SHOPPING CENTRE, WAH MING ESTATE, 21 WAH MING ROAD, FANLING, NEW TERRITORIES
TARGET REACH LIMITED|沃英有限公司|FLAT S1, 4/F, BLOCK 1, KIN HO INDUSTRIAL BUILDING, 14-24 AU PUI WAN STREET, FO TAN SHA TIN, NEW TERRITORIES
TARGETWORLD DEVELOPMENT LIMITED|泰和發展有限公司|FLAT 13, 6/F, WELLBORNE COMMERCIAL CENTRE, 8 JAVA ROAD, NORTH POINT, HONG KONG
TAURUS ASIA PACIFIC LIMITED|金牛亞太有限公司|ROOM 516, 5/F, BLOCK B, FOOK SHING INDUSTRIAL BUILDING, 1A YUK YAT STREET, TO KWA WAN, KOWLOON
TAURUS ASIA PACIFIC LIMITED|金牛亞太有限公司|WORKSHOP B2A, G/F, BLOCK B, TONIC INDUSTRIAL CENTRE, 19 LAM HING STREET, KOWLOON BAY, KOWLOON
TBC TRADING LIMITED|None|OFFICE ROOM C, 26/F, BLOCK B, BILLION CENTRE, 1 WANG KWONG ROAD, KOWLOON BAY, KOWLOON
TE INFORMATION TECHNOLOGY LIMITED|小小信息科技有限公司|10/F, MASSMUTUAL TOWER, 33 LOCKHART ROAD, WAN CHAI, HONG KONG
TEAM EXPRESS LIMITED|通滙有限公司|UNIT B1, 4/F, HANG FUNG IND BUILDING, PHASE 1, 2G HOK YUEN STREET, HUNG HOM, KOWLOON
TEAM SMART TRADING LIMITED|駿和貿易有限公司|SHOP G1, G/F, KIU HING MANSION, 14 KING&#39;S ROAD, CAUSEWAY BAY, HONG KONG
TEAM SMART TRADING LIMITED|駿和貿易有限公司|SHOP 1C, G/F, 198 ELECTRIC ROAD, NORTH POINT, HONG KONG
TEEKASATHIAN MONGKOLCHAI TRADING AS THAI FRIEND|None|SHOP 2, G/F, NGA TSIN WAI BUILDING, 22 TAK KU LING ROAD, KOWLOON CITY, KOWLOON
TEJAHPENG THEERA TRADING AS THAI RUNROCH TRADING COMPANY|None|ROOM A, 1/F, VALIANT COURT, 33 CROSS STREET, WAN CHAI, HONG KONG
THE BOOTH MONEY EXCHANGE LIMITED|None|SHOP 3, G/F, PORTION C, DOUBLE SET COMM. CENTRE, PHASE AREA A,, 37A-37B JORDAN ROAD, JORDAN, KOWLOON
THE CABLE HONG KONG LIMITED|None|25/F, WORKINGTON TOWER, 78 BONHAM STRAND, SHEUNG WAN, HONG KONG
THE DOLLAR LIMITED|多利事有限公司|FLAT 1001B, 10/F, HARBOUR CRYSTAL CENTRE, 100 GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON
THE PAYMENT CARDS GROUP LIMITED|交易寶有限公司|FLAT 1206, 12/F, WIN PLAZA, 9 SHEUNG HEI STREET, SAN PO KONG, KOWLOON
THE WITTGENSTEINS BUSINESS LIMITED TRADING AS THE WITTGENSTEINS|威格商務有限公司|2/F, DAH SING LIFE BUILDING, 99-105 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG
THEN PIT DJAN TRADING AS MANDY|鄧碧燕|SHOP A255, 1/F, EAST ASIA GDNS, 30-60 TEXACO ROAD, TSUEN WAN, NEW TERRITORIES
THUNDERBIRDS VENTURES LIMITED|雷鳥企業有限公司|16/F, CALTEX HOUSE, 258 HENNESSY ROAD, WAN CHAI, HONG KONG
THX HOLDINGS (HK) LIMITED|None|ROOM 507, 5/F, GREENFIELD TOWER CONCORDIA PLAZA, NO. 1 SCIENCE MUSEUM ROAD, TSIM SHA TSUI, KOWLOON
TIN SZE WING TRADING AS KAM TIN MONEY EXCHANGE|田思穎 營業名稱 金田人民幣找換|SHOP 1081, 8 TIN SAU ROAD, YUEN LONG, NEW TERRITORIES
TIN WAH MAN TRADING AS ALMIGHTY GLOBAL COMPANY|田華民|FLAT 2906, ON HOI HOUSE, CHEUNG ON ESTATE, TSING YI, NEW TERRITORIES
TJAM JIU FONG TRADING AS TOKO INDAH INDONESIA|詹友芳|S91 SHEK WU HUI MUNICIPAL SERVICES BUILDING, SHEUNG SHUI, NEW TERRITORIES
TJAM SAK LING TRADING AS TOKO BALI INDONESIA|詹淑玲 營業名稱 印尼峇里|SHOP 27, G/F, LEUNG KING MARKET, LEUNG KING ESTATE, TUEN MUN, NEW TERRITORIES
TJHAI LIA HERLINA TRADING AS KEUNG KEE INDONESIA-THAI STORE|蔡麗娥|SHOP D, G/F, KIN FUN HOUSE, 35 SHUNG YAN STREET, KWUN TONG, KOWLOON
TJHANG NAM SONG TRADING AS WARUNG MAKMUR|鄭南嫦 營業名稱 富荣|UNIT 65, G/F, HOP YICK COMMERCIAL CENTRE, PHASE I, 33 HOP CHOI STREET, YUEN LONG, NEW TERRITORIES
TJHANG NAM SONG TRADING AS WARUNG MAKMUR|鄭南嫦 營業名稱 富荣|G/F, COCKLOFT &#38; OPEN YARD, 45 BATTERY ST, YAU MA TEI, KOWLOON
TJHANG TAN LIE TRADING AS TOKO KALIMANTAN INDONESIA|鄭丹麗 營業名稱 印尼土產|A98-A99, NGAU TAU KOK MARKET, NGAU TAU KOK, KOWLOON
TJHIA SHE KIM TRADING AS MEGA SINGKAWANG|謝細琴 營業名稱 妹記士多|FLAT 33, G/F, S2/40C WO LUNG STREET, FANLING, NEW TERRITORIES
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP G40, G/F, EAST COMMERCIAL BLOCK, SOUTH HORIZONS, AP LEI CHAU, HONG KONG
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP H4, G/F, CARSON MANSION, 4-6 DUNG FAT ST, TSUEN WAN, NEW TERRITORIES
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP 332, 4/F, SCENEWAY PLAZA, 8 SCENEWAY RD, LAM TIN, KOWLOON
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP 7B, G/F, PEI HO BUILDING, 115-117 FUK WA STREET, SHAM SHUI PO, KOWLOON
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|G/F, 9 KESWICK STREET, CAUSEWAY BAY, HONG KONG
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP B, G/F, MING FAI BLDG, 22 KAM WA STREET, SHAU KEI WAN, HONG KONG
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP 13B2, MEI FOO SUN CHUEN, PHASE 1, 15-21 BROADWAY, LAI CHI KOK, KOWLOON
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP B36, 1/F, PLANET SQUARE, 1-15 TAK MAN ST, HUNG HOM, KOWLOON
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|UNIT 18, G/F, FOOK ON BUIILDING, 2C-20 WAN TAU SQUARE, TAI PO, NEW TERRITORIES
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|G/F, CAUSEWAY BAY COMM BLDG, 1-5 SUGAR STREET, CAUSEWAY BAY, HONG KONG
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP 72A, 1/F, FU FAI GARDEN, 28 ON SHING STREET, MA ON SHAN, NEW TERRITORIES
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|FLAT A12, G/F, YICK CHEONG BUILDING, 1048 KING&#39;S ROAD, QUARRY BAY, HONG KONG
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP B1, G/F, HUNG FOOK HOUSE, NO.7 KIK YEUNG ROAD, YUEN LONG, NEW TERRITORIES
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP 81, G/F, BEVERLY GARDEN, 1 TONG MING STREET, TSEUNG KWAN O, NEW TERRITORIES
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP 1, G/F, BACK 63A THIRD STREET, SAI YING PUN, HONG KONG
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP 1U(B), G/F, MARVEL BLDG, 1Q, 1R &#38; 1T-Y MARBLE ROAD, NORTH POINT, HONG KONG
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP 66, G/F, HOP YICK COMM CTR, 33 HOP CHOI STREET, YUEN LONG, NEW TERRITORIES
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP 4A, G/F, YAU WO APARTMENTS, 132-136A FA YUEN STREET, MONG KOK, KOWLOON
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|SHOP 1D, G/F, BAILY COURT, 33 PO KONG VILLAGE ROAD, WONG TAI SIN, KOWLOON
TJHIN, WAHYUDI CHANDRA TRADING AS CHANDRA|陳清華|PORTION OF B/F, 1-5 SUGAR STREET, CAUSEWAY BAY, HONG KONG
TJHUNG SE JUNG TRADING AS TOKO MITRA INDO|鍾世容 營業名稱 友誼|SHOP 6 AND 6A, G/F, WUN FAT BLDG, 8 WANG FAT PATH, YUEN LONG, NEW TERRITORIES
TJONG NJIAT KIAUW TRADING AS CHANDRA QQ|張月嬌|STALL 632-633, G/F, URBAN COUN PO ON RD COMPLEX, PO LAI COURT, 325-329 PO ON ROAD, SHAM SHUI PO, KOWLOON
TJONG SUI KIM TRADING AS WARUNG SUSI|張素琴 營業名稱 素緣印尼士多|SHOP B, G/F, KAM KUN HOUSE, 836 CANTON RD, YAU MA TEI, KOWLOON
TJONG SUSANTY TRADING AS TOKO SHAN SHAN|張妙珊|SHOP NO.14, G/F, TAI ON COURT, 62-74 SHAU KEI WAN MAIN STREET EAST, SHAU KEI WAN, HONG KONG
TJUNG SU KONG TRADING AS TOKO IDN AND PHL PRODUCTS COMPANY|鍾素芳|52D, LEVEL 1, LUNG FUNG GARDEN, 33 LUNG SUM AVENUE, SHEUNG SHUI, NEW TERRITORIES
TML REMITTANCE CENTER LIMITED|None|FLAT A, 7/F, PICO TOWER, 66 GLOUCESTER ROAD, WAN CHAI, HONG KONG
TO SHI KWAN TRADING AS CHINA &#38; H.K RENMINBI EXCHANGE CO|杜仕群 營業名稱 中港人民幣找換行|SHOP D2, G/F, 223 NATHAN ROAD, JORDAN, KOWLOON
TO SHI KWAN TRADING AS CHINA &#38; H.K RENMINBI EXCHANGE CO|杜仕群 營業名稱 中港人民幣找換行|STAIRCASE G/F, KAM SHING BUILDING, 24A,24B JORDAN ROAD, 65 PARKES STREET, JORDAN, KOWLOON
TO TING PING TRADING AS TUNG KEE MONEY EXCHANGE CO.|杜定秉 營業名稱 東記人民幣找換公司|SHOP D1, G/F, 287-291 DES VOEUX ROAD C., CENTRAL, HONG KONG
TOKO JAWA|爪哇店|G/F, 274 TAI NAM STREET, SHAM SHUI PO, KOWLOON
TOMEX EXCHANGE AND REMITTANCE LIMITED|同得找換匯款有限公司|SHOP 4B, G/F, 32-34 HONG KEUNG STREET, SAN PO KONG, KOWLOON
TONG KI ON TRADING AS WIDE WEALTH MONEY EXCHANGE|唐祈安 營業名稱 廣匯兌換店|SHOP NEXT TO SIDE DOOR OF SHING ON BUILDING, G/F, 50 HAM TIN STREET, TSUEN WAN, NEW TERRITORIES
TONG KI ON TRADING AS WIDE WEALTH MONEY EXCHANGE|唐祈安 營業名稱 廣匯兌換店|SHOP A79, 1/F, NAN FUNG CENTRE, 264-298 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES
TONG LI LONG LIMITED|通利隆有限公司|SHOP G07, G/F, NEW CAPITAL COMPUTER PLAZA, 85-95 UN CHAU STREET, SHAM SHUI PO, KOWLOON
TONG LI LONG LIMITED|通利隆有限公司|SHOP 9, G/F, NAM CHEONG CENTRE, 89 NAM CHEONG STREET, SHAM SHUI PO, KOWLOON
TONG LI LONG LIMITED|通利隆有限公司|UNDER THE STAIRCASE, ON GROUND/F, NEW LUCKY HOUSE, 298-306 NATHAN ROAD &#38; 13, 13A-13C &#38; 15 JORDAN ROAD, JORDAN, KOWLOON
TONG LI LONG LIMITED|通利隆有限公司|SHOP E, 1B WING LUNG STREET, CHEUNG SHA WAN, KOWLOON
TONG LI LONG LIMITED|通利隆有限公司|FLAT G, 10/F, DRAGON IND BLDG, 93 KING LAM ST, CHEUNG SHA WAN, KOWLOON
TONY FOREIGN EXCHANGE CO LIMITED|通利外幣找換有限公司|SHOP 120, 1/F, WORLDWIDE PLAZA, 19 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG
TOP HORIZON TRADING LIMITED|旭升貿易有限公司|FLAT 810, 8/F, CONCORDIA PLAZA, 1 SCIENCE MUSEUM ROAD, TSIM SHA TSUI, KOWLOON
TOUR ENTERPRISE (H.K.) COMPANY LIMITED|駿運旅遊有限公司|ROOM 501, 3/F, BLOCK A, NEW MANDARIN PLAZA, 14 SCIENCE MUSEUM ROAD, TSIM SHA TSUI, KOWLOON
TOWNEW CAPITAL LIMITED|土牛資本有限公司|UNIT 04, 16/F, 33 ARGYLE STREET, MONG KOK, KOWLOON
TOYO GLOBAL INVESTMENT LIMITED|東洋環球投資有限公司|PORTION OF FLAT B, 8/F, CHINAWEAL CENTRE, 414-424 JAFFE ROAD, WAN CHAI, HONG KONG
TRADE ELEGANT LIMITED TRADING AS SUPREME FOREIGN EXCHANGE CO|丰貿有限公司 營業名稱 卓豐人民幣匯款公司|FLAT 2A OF A, G/F, BLOCK A, HONG KONG IND CENTER, 489-491 CASTLE PEAK ROAD, LAI CHI KOK, KOWLOON
TRADEFWD LIMITED|商聚網有限公司|ROOM E, 5/F, FORD GLORY PLAZA, 37-39 WING HONG STREET, CHEUNG SHA WAN, KOWLOON
TRANSFERWISE LTD|None|SUITE 2111-13, 21/F, PRUDENTIAL TOWER, THE GATEWAY HARBOUR CITY, 21 CANTON ROAD, TSIM SHA TSUI, KOWLOON
TRANSFERX LIMITED|None|ROOM 704, 7/F, 9 WING HONG STREET, 9 WING HONG STREET, CHEUNG SHA WAN, KOWLOON
TRANSLORD FINANCIAL SERVICE LIMITED|誠匯理財有限公司|ROOM 2002, 20/F, NEW VENTURE CENTRE, 18 LAM TIN STREET, KWAI CHUNG, NEW TERRITORIES
TRANSWAP LIMITED|None|ROOM 432, 4/F, HANKOW CENTRE, 5-15 HANKOW ROAD, TSIM SHA TSUI, KOWLOON
TRAVEL TAO LIMITED|雲游道有限公司|FLAT 1828, 18/F, RADIO CITY, 505-511 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|GSB, HONG KONG DISNEYLAND RESORT, LANTAU ISLAND, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|SHOP 1105B, PODIUM LEVEL 1, IFC MALL, 8 FINANCE STREET, CENTRAL, HONG KONG
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|SHOP NO. G20, G/F, K11, 18 HANOI ROAD, TSIM SHA TSUI, KOWLOON
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|UNIT PE11, OCEAN PARK, ABERDEEN, HONG KONG
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|CITY HALL, HONG KONG DISNEYLAND RESORT, LANTAU ISLAND, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|UNIT 5NC145, NORTH SATELLITE CONCOURSE, HONG KONG INTERNATIONAL AIRPORT, CHEK LAP KOK LANTAU ISLAND, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|UNIT 5P072, PASSENGER TERMINAL 2, HONG KONG INTERNATIONAL AIRPORT, 1 SKY PLAZA ROAD, CHEK LAP KOK LANTAU ISLAND, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|UNIT 7T117, DEPARTURE CHECK-IN LEVEL 7, PASSENGER TERMINAL BUILDING, HONG KONG INTERNATIONAL AIRPORT, CHEK LAP KOK LANTAU ISLAND, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|UNIT 6W504, DEPARTURES LEVEL 6, PASSENGER TERMINAL BUILDING, HONG KONG INTERNATIONAL AIRPORT, CHEK LAP KOK LANTAU ISLAND, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|UNIT 5T032 &#38; 5T035, ARRIVALS LEVEL 5, TERMINAL 1, HONG KONG INTERNATIONAL AIRPORT, CHEK LAP KOK LANTAU ISLAND, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|ROOM 5W001 OFFICE, 5/F, PASSENGER TERMINAL BUILDING, HONG KONG INTERNATIONAL AIRPORT, CHEK LAP KOK LANTAU ISLAND, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|SHOP P103, LEVEL P1, THE PEAK TOWER, 128 PEAK ROAD, THE PEAK, HONG KONG
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|BOOTH &#38; HALL NO. GRANDSTAND II, 2/F, PUBLIC BETTING HALL, SHA TIN RACECOURSE, SHA TIN, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|BOOTH &#38; HALL NO. GRANDSTAND 1, 1/F, MEMBER HALL, SHATIN RACECOURSE, SHA TIN, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|BOOTH &#38; HALL NO. GRANDSTAND, G/F, PUBLIC HALL, HAPPY VALLEY RACECOURSE, HAPPY VALLEY, HONG KONG
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|BOOTH &#38; HALL NO. GRANDSTAND 2, 1/F, PUBLIC HALL, SHATIN RACECOURSE, SHA TIN, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|BOOTH &#38; HALL NO. MEMBER STAND 3, 2/F, MEMBER HALL, HAPPY VALLEY RACECOURSE, HAPPY VALLEY, HONG KONG
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|UNIT 5E535D, ARRIVALS PRE-IMMIGRATION HALL, LEVEL 5, TERMINAL 1 HK INTERNATIONAL AIRPORT, LANTAU ISLAND, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|UNIT 6E197, TERMINAL 1, DEPARTURES EAST HALL, LEVEL 6, HK INTERNATIONAL AIRPORT, LANTAU ISLAND, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|SHOP 6, G/F, TUNG CHUNG CRESCENT, TUNG CHUNG LANTAU ISLAND, NEW TERRITORIES
TRAVELEX CURRENCY EXCHANGE LIMITED|通濟隆外幣找換有限公司|UNIT 5T199, PASSENGER TERMINAL BUILDING, HONG KONG INTERNATIONAL AIRPORT, CHEK LAP KOK LANTAU ISLAND, NEW TERRITORIES
TREASURE CURRENCY EXCHANGE COMPANY LIMITED|財利找換有限公司|ROOM 901, APEC PLAZA, 49 HOI YUEN ROAD, KWUN TONG, KOWLOON
TREASURE CURRENCY EXCHANGE COMPANY LIMITED|財利找換有限公司|SHOP E2-A, G/F, PAK ON BUILDING, 105 AUSTIN ROAD, TSIM SHA TSUI, KOWLOON
TREE THAI GROCERY|三泰雜貨店|SHOP 5, G/F, LUCKIFAST BLDG, 1-13 STONE NULLAH LANE, WAN CHAI, HONG KONG
TRENDY NANG MONEY EXCHANGE LIMITED|尚能找換有限公司|SHOP I, G/F, GREENLAND COURT, 88 MA TAU WAI ROAD, TO KWA WAN, KOWLOON
TRILLION DEVELOPMENT (HONG KONG) LIMITED TRADING AS TRILLION MONEY EXCHANGE|兆億發展(香港)有限公司 營業名稱 兆億外幣找換|G/F, 284H SHANGHAI STREET, YAU MA TEI, KOWLOON
TRILLION FINANCE LIMITED TRADING AS TRILLION MONEY EXCHANGE|兆億金融有限公司 營業名稱 兆億外幣兌換|FLAT 23 &#38; 23A, G/F, MANSUN HOUSE, 163-173 PORTLAND STREET, MONG KOK, KOWLOON
TRIVENI GROUP LIMITED|None|SHOP 91, 1/F, CHUNG KING MANSION, 36-44 NATHAN ROAD, TSIM SHA TSUI, KOWLOON
TRUST MONEY EXCHANGE|東誠兌換|SHOP A, G/F, WO TAI BUILDING, 2-24 WO TAI STREET LUEN WO MARKET, FANLING, NEW TERRITORIES
TRUST MONEY EXCHANGE|東誠兌換|SHOP 5 ON LEVEL 1, JADE PLAZA, 3 ON CHEE ROAD, TAI PO, NEW TERRITORIES
TSANG CHEUNG KWAN TRADING AS WING HUA MONEY EXCHANGE CO|曾祥坤 營業名稱 永華找換公司|G/F, 136 CHEUNG SHA WAN ROAD, SHAM SHUI PO, KOWLOON
TSANG FAN MEI TRADING AS SUN RISE INVESTMENT COMPANY|曾凡美 營業名稱 高昇投資公司|SHOP G2(B), G/F, SOUTH SEA CENTRE, 75 MODY ROAD, TSIM SHA TSUI, KOWLOON
TSANG FUK CHUEN TRADING AS HUNG SHING TRADING CO.|曾福全 營業名稱 紅昇貿易公司|G/F, 210 MA TAU WAI ROAD, TO KWA WAN, KOWLOON
TSANG KOON HING TRADING AS STANDARD MONEY CHANGER|曾官興 營業名稱 新達找換店|SHOP 45, G/F, MIRADOR MANSION, 58A NATHAN ROAD, TSIM SHA TSUI, KOWLOON
TSANG TAI WAI TRADING AS GOLDWIN INTERNATIONAL COMPANY|曾大偉 營業名稱 高勝國際公司|FLAT A, 4/F, BLOCK 2, LAKEVIEW GARDEN, 21 YAU ON STREET, TAI WAI SHA TIN, NEW TERRITORIES
TSANG WAI PING TRADING AS MING SHING RMB MONEY EXCHANGE|曾惠萍 營業名稱 明昇人民幣找換店|STAIRCASE 45-47 BUTE STREET, MONG KOK, KOWLOON
TSE CHOW MUI TRADING AS WEALTH GLOBAL EXCHANGE|謝秋梅 營業名稱 滙通環球|SHOP B1, G/F, EFFORT INDUSTRIAL BUILDING, NOS. 2-8 KUNG YIP STREET, KWAI CHUNG, NEW TERRITORIES
TSE HOP KWAN TRADING AS SHANG HAI CURRENCY EXCHANGE COMPANY|謝合群 營業名稱 上海找換行|SHOP A6, G/F, BLOCK A, WAH MAY BUILDING, 518 SHANGHAI STREET, MONG KOK, KOWLOON
TSE HUNG LEE|謝紅莉 營業名稱 富興東南亞食品|SHOP 37, G/F, 1 CHUK YUEN PLAZA MARKET, CHUK YUEN ESTATE, 15 CHUK YUEN ROAD, WONG TAI SIN, KOWLOON
TSE KIN CHUEN TRADING AS WING HING HONG|謝建全 營業名稱 永興行找換店|SHOP G12, G/F, KWUN TONG PLAZA, 68 HOI YUEN ROAD, KWUN TONG, KOWLOON
TSE KIN CHUEN TRADING AS WING HING HONG|謝建全 營業名稱 永興行找換店|SHOP A, G/F, 72 TSEUK LUK STREET, SAN PO KONG, KOWLOON
TSE KIN MAN TRADING AS GOLD OCEAN EXCHANGE SHOP|謝建文 營業名稱 金海洋找換店|FLAT F, 55/F, BLOCK T3, GRAND WATERFRONT, 38 SAN MA TAU STREET, TO KWA WAN, KOWLOON
TSE KWOK SAN|謝國新 營業名稱 富新印尼特產百貨|STALL 20, LUCKY MARKET, 23 YUK WAH STREET, TSZ WAN SHAN, KOWLOON
TSE MEI KING TRADING AS CHUNG TAT MONEY EXCHANGE SHOP|謝美琼 營業名稱 中達找換店|SHOP A, G/F, 99 CHUEN LUNG STREET, TSUEN WAN, NEW TERRITORIES
TSE MUI HEUNG TRADING AS CHONG HUI RENMINBI EXCHANGE COMPANY|謝妙香 營業名稱 創滙人民幣找換行|SHOP E, G/F, CHING CHEONG INDUSTRIAL BUILDING, 1-7 KWAI CHEONG ROAD, KWAI CHUNG, NEW TERRITORIES
